index,email_id,structure_proba,label
3071,<01aa01c24ae2$2a5baa70$f2812d40@landshark>,0.07736624,0
3072,<14151591.1075855802638.JavaMail.evans@thyme>,0.0051467917,0
3073,<200209020044.BAA25647@webnote.net>,0.9916155,1
3074,<200209060806.g8686ve03964@localhost.localdomain>,0.01221675,0
3075,<20241011061440.721861A9605A3599@johnslavin.com>,0.99656385,1
3076,<20160422114754.A907B5CA0F7FD000@approject.com>,0.95927745,1
3077,<E17zSZ8-0004iB-01@cpu59.osdn.com>,0.16887619,0
3078,<mid-329332113675621579124810936768985584740@k3.send.fableengland.com>,0.03695452,0
3079,<20240808174232.f3cd6aaf6abaf4a9@cio56239.tryhackme.com>,0.004823993,0
3080,<010301827c1c9172-7f435c45-51da-4de5-8294-1bc18bd8f1bb-000000@sa-east-1.amazonses.com>,0.97256356,1
3081,<200210010801.g9181aK15673@dogma.slashnull.org>,0.071707666,0
3082,<000032a307ba$00002e65$000049d6@localhost>,0.97609305,1
3083,<20020727105411.A39E82940A2@xent.com>,0.56416494,1
3084,<200210070800.g9780DK23205@dogma.slashnull.org>,0.071707666,0
3085,<5308484.1075843489428.JavaMail.evans@thyme>,0.0073899943,0
3086,<BAY5-F1781BA0BF69A1BABBFE11F5090@phx.gbl>,0.9976259,1
3087,<20170310105521.7DED4531DCCB@bexter29.bexter-network.net>,0.988521,1
3088,<AE80AB20-AB1C-11D6-BCF2-00039396ECF2@deersoft.com>,0.002558167,0
3089,<27266.80.60.24.120.1086195040.squirrel@webmail.di-ve.com>,0.9957807,1
3090,<200603151518.k2FFIMIY015577@brazil.mail.UM>,0.9974808,1
3091,<Pine.BSO.4.44.0208220112340.16002-100000@crank.slack.net>,0.0020057647,0
3092,<31091725.1075840449758.JavaMail.evans@thyme>,0.0045548053,0
3093,<20060922162246.EC578C0CF@krusty.si.UM>,0.9937977,1
3094,<9368185.1075845243435.JavaMail.evans@thyme>,0.0045548053,0
3095,<1123027252.42f00934bbe83@imp3-q.free.fr>,0.9980368,1
3096,<200209240800.g8O809C26551@dogma.slashnull.org>,0.071707666,0
3097,<23345937.1075854974602.JavaMail.evans@thyme>,0.05869416,0
3098,<0MKvAI-1D2xT53rcM-0006om@mx.perfora.net>,0.9968189,1
3099,<20150826212234.D1B5F223979@184.172.220.58-static.reverse.softlayer.com>,0.9197102,1
3100,,0.9939528,1
3101,<4110490.1075862644103.JavaMail.evans@thyme>,0.0051467917,0
3102,<AtP0e5kdRP6fpWQVdoP0Eg@geopod-ismtpd-5>,0.00804016,0
3103,<200311241051.hAOAp0Yn001496@idoldancer.mr.itd.UM>,0.99755776,1
3104,<012d52d76a7a$4353b0d7$4ac14aa5@ldgndy>,0.83850324,1
3105,<24196506.1075853400547.JavaMail.evans@thyme>,0.0045548053,0
3106,<200205200424.g4K4O1X03993@pac6.westernbarge.com>,0.86635643,1
3107,<20060424122053.75BBEA251F0@smtp.latinmail.com>,0.9799518,1
3108,<ieinF2G7Slmp4L_F4OTqWg@geopod-ismtpd-0>,0.015728248,0
3109,<3D9BEC4A.2050900@punkass.com>,0.03368173,0
3110,<DAV19uS7sBdxkiiZIHd0000ac6c@hotmail.com>,0.22198178,0
3111,<25897819.1075855021396.JavaMail.evans@thyme>,0.0073899943,0
3112,<200210080801.g9881KK06167@dogma.slashnull.org>,0.071707666,0
3113,<200404301022.i3UAMBEX021208@escape.mr.itd.UM>,0.9974808,1
3114,<20020818221808.28081EA0A@petting-zoo.net>,0.2902597,0
3115,<200602281117.k1SBHTBG024700@mission.mail.UM>,0.9974808,1
3116,<D777ACB619791440AD0D626ECB9B57CC1465026F@E2K10EXCH01.imagine.imaginecolorado.org>,0.95407414,1
3117,<00001df20f0f$000064f1$00004104@nef.ens.fr>,0.99267584,1
3118,<20230608023828.F697B0BEE358BAEF@monkey.org>,0.99337405,1
3119,<6278953.1075839950626.JavaMail.evans@thyme>,0.0045548053,0
3120,,0.9988225,1
3121,<20060531151033.77743.qmail@web70413.mail.krs.yahoo.com>,0.9973857,1
3122,<200508031609.j73G9am4003693@faithful.mail.UM>,0.99863064,1
3123,<Pine.LNX.4.44.0209172137100.5112-100000@isolnetsux.techmonkeys.net>,0.062318288,0
3124,<20241113181432.94A4D032B79C87C5@apsfl.co.in>,0.96734333,1
3125,<13185630.1075843452265.JavaMail.evans@thyme>,0.0053671235,0
3126,<11047485.1075858310091.JavaMail.evans@thyme>,0.0073899943,0
3127,<20020729100846.359298c3.lbedford@netnoteinc.com>,0.008177779,0
3128,<32415074.1075856314540.JavaMail.evans@thyme>,0.0117185395,0
3129,<3976664.1075854605992.JavaMail.evans@thyme>,0.0073899943,0
3130,<20240403101600.506D1FC6E21@vmi1724889.contaboserver.net>,0.9806153,1
3131,<30557065.1075841577705.JavaMail.evans@thyme>,0.0045548053,0
3132,<0D443C91DCE9CD40B1C795BA222A729E018854FA@milexc01.maxtor.com>,0.02441156,0
3133,<200602262249.k1QMn4bA029097@faithful.mail.UM>,0.9974808,1
3134,,0.99635553,1
3135,<20061031140143.21448.qmail@web58606.mail.re3.yahoo.com>,0.9929501,1
3136,<3814.41.243.154.13.1188402083.squirrel@mail.cosmasmabena.co.za>,0.9968779,1
3137,<16581326.1075840675834.JavaMail.evans@thyme>,0.006455267,0
3138,,0.99888545,1
3139,<15737.37569.889973.866955@12-248-11-90.client.attbi.com>,0.012654036,0
3140,<YkNbZ72kT4Kf-iNexURH3Q@geopod-ismtpd-0>,0.011744938,0
3141,<9183739.1075862456820.JavaMail.evans@thyme>,0.019610437,0
3142,<036a70b53e2b$5322a0b0$5eb85ad7@kmbikd>,0.9167659,1
3143,<000061ac708f$00006eab$000077d6@canadiandiscovery.com>,0.9949827,1
3144,<1an63hp.5ern4n4806iv35pc3j@65-118-38-42.datacommarketing.com>,0.9032662,1
3145,<20020921012046.1F8FC34158@lugh.tuatha.org>,0.32807243,1
3146,,0.99152094,1
3147,<12403366.1075858614839.JavaMail.evans@thyme>,0.0062839976,0
3148,<200207241531.KAA29528@einstein.ssz.com>,0.2813316,1
3149,<20070107102612.DKZY20444.ibm62aec.bellsouth.net@mail.bellsouth.net>,0.9751893,1
3150,<31312703.1075855587853.JavaMail.evans@thyme>,0.019610437,0
3151,<9660366.1075843472237.JavaMail.evans@thyme>,0.05869416,0
3152,<00002e39639d$00001acd$00005dc7@mx08.hotmail.com>,0.99804175,1
3153,<20240909161008.EC46BC9DBDC06B99@fengwende.com>,0.96625036,1
3154,<m21y8ydr6q.fsf@maya.dyndns.org>,0.14520293,0
3155,<200408192114.i7JLE6uZ017430@oilandwater.mr.itd.UM>,0.97664684,1
3156,<1481339.1075861646456.JavaMail.evans@thyme>,0.05869416,0
3157,<20060314030902.45220.qmail@web25303.mail.ukl.yahoo.com>,0.9973857,1
3158,<200210070800.g9780fK23257@dogma.slashnull.org>,0.071707666,0
3159,<20241109122037.110E9AC98D647B2E@cefilni.com>,0.9971046,1
3160,<20020718173547.4E5BD294098@xent.com>,0.6342484,1
3161,<20020806125617.F17211@ie.suberic.net>,0.0012084881,0
3162,<200309280210.h8S2Af928817@magnumforce.mr.itd.UM>,0.99343973,1
3163,<3D7890C7.21244.52BF5419@localhost>,0.010136965,0
3164,<0000233503cc$00004d81$000060c0@C>,0.9052017,1
3165,<607F7585.343DF18B.F645E7F3@netscape.net>,0.5788176,1
3166,<00000e877eb3$00002355$00007351@ireland.com>,0.8451579,1
3167,<1031783038.19376.TMDA@omega.paradigm-omega.net>,0.21289606,0
3168,<Pine.BSO.4.44.0207250203290.28334-100000@orbital.wiretapped.net>,0.2399141,0
3169,<20020905172602.F2693EA0A@petting-zoo.net>,0.12622146,0
3170,<CHENEYOnFl0YldT6d3O0000577e@cheney.attorneysonlineinc.com>,0.96429706,1
3171,,0.9939528,1
3172,,0.9866024,1
3173,<200307020627.h626Rhs09556@magnumforce.mr.itd.UM>,0.9974808,1
3174,<200209250800.g8P80MC18079@dogma.slashnull.org>,0.071707666,0
3175,<12687020.1075860047625.JavaMail.evans@thyme>,0.0073899943,0
3176,<25442037.1075845831255.JavaMail.evans@thyme>,0.012144196,0
3177,<10629287.1075847068764.JavaMail.evans@thyme>,0.0051467917,0
3178,<200409091951.i89JpswN032208@casino.mail.UM>,0.9974808,1
3179,<BAY108-F3955D21D39820687CF72FAE8A20@phx.gbl>,0.986374,1
3180,	<CY4PR07MB35596881505C33DA85675487CA8A0@CY4PR07MB3559.namprd07.prod.outlook.com>,0.90961593,1
3181,,0.99899286,1
3182,<20061017192546.45151.qmail@web28009.mail.ukl.yahoo.com>,0.99758315,1
3183,<bcce646be2b347368fc5bdca27014822@cseworldwide.com>,0.91640556,1
3184,<12517308.1180131840951.JavaMail.root@web16>,0.9831981,1
3185,<61572.41.204.37.103.1175216001.squirrel@theknifeclub.com>,0.9977447,1
3186,,0.99285465,0
3187,<74FD0D00945F7644ACC64730931C054AA9E857@exch02.bge.ie>,0.33730018,0
3188,,0.9989197,1
3189,<20893166.1075854455346.JavaMail.evans@thyme>,0.0073899943,0
3190,<200210090800.g9980WK25167@dogma.slashnull.org>,0.071707666,0
3191,<20160921081843.6725553A1DEB@mercedesbenz.iconspec.local>,0.6242719,1
3192,<000068851581$000024dc$0000434c@mx1.mail.yahoo.com>,0.93119925,1
3193,,0.99871063,1
3194,<BAY7-F2213CF56189421122E22BADEF30@phx.gbl>,0.9874352,1
3195,<UYmMM59fRpKbERtQDJwhFQ@geopod-ismtpd-2>,0.0039345175,0
3196,<006001c24f74$dc1acde0$e600000a@XENON16>,0.08346041,0
3197,<trrUaQ1e6a$196.207.227.93$.456b4124.25a6c.4d8a.1375@titanium.onspeed.com>,0.9923574,1
3198,<18159502.1075855951379.JavaMail.evans@thyme>,0.0073899943,0
3199,<3DA4671F.3030501@endeavors.com>,0.015227164,0
3200,<3783755.1075853435423.JavaMail.evans@thyme>,0.019610437,0
3201,,0.9988165,1
3202,<20060711173600.69bq8k0dckk4gkoo@mail.leonardo.it>,0.94358695,1
3203,<1029312977.16565.77.camel@turner.gestalt.entity.net>,0.009530319,0
3204,<200207281959.g6SJxup26416@ns3.super-hosts.com>,0.60163754,1
3205,<7bbc3254f4f22b39cc31d982cbb95ba7@mlsend.com>,0.042724267,0
3206,<20060313144352.58383.qmail@web38514.mail.mud.yahoo.com>,0.9973857,1
3207,<kfJ9ilgdh9Skn.ppx2RFy7GoCvA29NmkFui1@localhost>,0.8736521,1
3208,<Pine.LNX.4.44.0209051816270.22445-100000@burgers.bubbanfriends.org>,0.0025517617,0
3209,<200207231719.g6NHJ8p15813@mandark.labs.netnoteinc.com>,0.7768323,1
3210,<23842520.1075840799007.JavaMail.evans@thyme>,0.019610437,0
3211,<20020722080941.GI3234@jinny.ie>,0.00087983883,0
3212,<21358732.1075845378030.JavaMail.evans@thyme>,0.022418585,0
3213,<W5wU6CEfQ0WUWWO8Wfdc1A@geopod-ismtpd-canary-0>,0.010630437,0
3214,<000003597cc9$000003a5$00003eb9@mx3.mail.lycos.com>,0.88938105,1
3215,<ezaLqKSWQPSaP7KL8M893A@geopod-ismtpd-6-3>,0.9664686,1
3216,<200408281316.i7SDGqLS004606@fate.mr.itd.UM>,0.9974808,1
3217,,0.99899286,1
3218,<20181211014610.26D67F0F2EC56734@elepac.com.mt>,0.9965642,1
3219,<20240926060413.9BDC8B9BD107F857@asiavel.com>,0.9971046,1
3220,,0.9968766,1
3221,<24277306.1075857141851.JavaMail.evans@thyme>,0.0043939715,0
3222,<20191003010459.1FEF04CB2AF9F388@iammarine.com>,0.9759529,1
3223,<000013d9372a$00004fb4$000073ed@ananzi01.mx.smtphost.net>,0.9329859,1
3224,<VI1PR02MB4158031CE713BFA064F7F950F3FE0@VI1PR02MB4158.eurprd02.prod.outlook.com>,0.51883715,1
3225,<31407342.1075846743000.JavaMail.evans@thyme>,0.0073899943,0
3226,<00af01c23edf$36806b10$ac0305c0@ciaran>,0.029788187,0
3227,<1028383169.2214.20.camel@gamma.eko.ie>,0.14386337,0
3228,<20241107153032.6688014F808271A8@cefilni.com>,0.99792767,1
3229,<00003ab04142$00005bd5$00001008@mx1.mail.yahoo.com>,0.99804085,1
3230,<32799782.1075858582611.JavaMail.evans@thyme>,0.0073899943,0
3231,<20020809190859.63583.qmail@web20007.mail.yahoo.com>,0.010790689,0
3232,<27526087.1075846368219.JavaMail.evans@thyme>,0.003276545,0
3233,,0.9988165,1
3234,<20020929181250.24121341CF@lugh.tuatha.org>,0.30238393,0
3235,<200210100804.g9A849K14143@dogma.slashnull.org>,0.071707666,0
3236,<200602130331.k1D3V5Vn011357@godsend.mail.UM>,0.9974808,1
3237,<0000361f027d$00000868$0000529f@btamail.net.cn>,0.941958,1
3238,<33292f880063463593377cc47eebd3b1@SACEXCHMB01.rsccd.org>,0.9683584,1
3239,<8512513.1075843704851.JavaMail.evans@thyme>,0.0073899943,0
3240,<18402072.1075858753297.JavaMail.evans@thyme>,0.0045548053,0
3241,<200207261147.g6QBl7p26436@mandark.labs.netnoteinc.com>,0.92300385,1
3242,<200209260801.g8Q81VC06458@dogma.slashnull.org>,0.071707666,0
3243,<K_uxnmPWTBqu_D7_v7VvdQ@geopod-ismtpd-8>,0.0025235515,0
3244,<6258561.1075862307933.JavaMail.evans@thyme>,0.0045548053,0
3245,<1139508422.43eb84c6464b5@imp3-g19.free.fr>,0.9980368,1
3246,<3521710.1026810348719.JavaMail.root@abv-sfo1-ac-agent3>,0.020708896,0
3247,<MDAEMON-F201809190410.AA1047775md50000061985@mail.boost-asp.com>,0.25994408,1
3248,<ce6726325978e08715351d3bdb0c08cd@amateurblackbbw.com>,0.99513644,1
3249,<200210090800.g9980ZK25195@dogma.slashnull.org>,0.071707666,0
3250,<20801684.1075858619498.JavaMail.evans@thyme>,0.00841842,0
3251,<BAY105-F3077746333360D729D25FAD81D0@phx.gbl>,0.99218,1
3252,<3769515.1075856943096.JavaMail.evans@thyme>,0.019610437,0
3253,<8700492.1075844221900.JavaMail.evans@thyme>,0.0043939715,0
3254,<33399431.1075847428873.JavaMail.evans@thyme>,0.0044821524,0
3255,<CABPP6+Vz5yF6vSL-6=0_uYfCq7TEK+CcbV7gt6+CsKFMPPXYbg@mail.gmail.com>,0.9153616,1
3256,<0MKono-1I9Y6c0JX8-0004UD@mx.perfora.net>,0.9991549,1
3257,<14341862.1075849838433.JavaMail.evans@thyme>,0.004646151,0
3258,<200509202136.j8KLalDN004594@mission.mail.UM>,0.99863064,1
3259,<9505840.1075840737504.JavaMail.evans@thyme>,0.019610437,0
3260,<200205231552.g4NFq3e13679@dogma.slashnull.org>,0.9881296,1
3261,<6F.4C.35402.E6319976@i-06c63436e8a49576b.mta1vrest.sd.prd.sparkpost>,0.02028042,0
3262,<20231107131621.9C60411B63FE94A6@contifibre.cc>,0.99586993,1
3263,<3D6C83A6.9040504@ee.ed.ac.uk>,0.091112226,0
3264,<20021004002558.GD9666@green.daf.ddts.net>,0.003175791,0
3265,<BADF3C947A1BD54FBA75C70C241B0B9E10AA97@ex02.idirect.net>,0.5174771,0
3266,<6302571.1075839985922.JavaMail.evans@thyme>,0.0045548053,0
3267,<6737061.1075844231346.JavaMail.evans@thyme>,0.0051467917,0
3268,<01020194464389d7-4c423b2f-536d-46fb-bdb6-16f704eada5c-000000@eu-west-1.amazonses.com>,0.0061692055,0
3269,<2044.62.177.189.40.1090424174.squirrel@www.seeqmail.com>,0.9980592,1
3270,<20160415223333.9F6EA4F67B@mail.abfaisfahan.ir>,0.9885344,1
3271,<200210030800.g9380XK19947@dogma.slashnull.org>,0.071707666,0
3272,<200205270036.JAA03494@klic2001.co.kr>,0.9818127,1
3273,<31711626.1075849352842.JavaMail.evans@thyme>,0.019610437,0
3274,<20240701195402.927A32EBC192FE9E@nmblearningcenter.com>,0.9962584,1
3275,<29166869.1075845264637.JavaMail.evans@thyme>,0.0073899943,0
3276,<i8WuoH5sQB6KfcYtNMKocw@geopod-ismtpd-1>,0.011135762,0
3277,<20170121033422.C279F9F4BF1C72C0@approject.com>,0.946525,1
3278, <BL1PR03MB6022B2336475835EEC851390F413A@BL1PR03MB6022.namprd03.prod.outlook.com>,0.44856966,1
3279,<LISTMANAGERSQL-2534368-1684874-2002.07.19-23.18.18--qqqqqqqqqq-lg#spamassassin.taint.org@sprocket.lockergnome.com>,0.013063116,0
3280,<web-14836283@cgp8.sentechsa.net>,0.9978656,1
3281,<200210020803.g92835K31824@dogma.slashnull.org>,0.071707666,0
3282,<8099217.1075854587736.JavaMail.evans@thyme>,0.0073899943,0
3283,<28464697.1075851652217.JavaMail.evans@thyme>,0.05869416,0
3284,<20020829112725.38902390.lars@unet.net.ph>,0.008951033,0
3285,<201702011401.v11BkaXU031544@smtp01.atlngahp.sys.nuvox.net>,0.9929369,1
3286,<00001de464a9$00000d05$00000125@mx14.hotmail.com>,0.9974381,1
3287,<0100017a59d16bd8-cd4cf649-02e8-4cd1-9183-4d89e42a2afb-000000@email.amazonses.com>,0.007855335,0
3288,<200207212033.g6LKXLR05331@waste.minder.net>,0.95756406,1
3289,<E1EeDEY-000Pbw-00.julian_zanna-mail-ru@f19.mail.ru>,0.99100786,1
3290,<Pine.LNX.4.44.0207270621280.27125-100000@isolnetsux.techmonkeys.net>,0.0018738268,0
3291,<E1HRLZC-0006LS-0O@host79.hrwebservices.net>,0.996229,1
3292,<200507231549.j6NFnHf0004622@panther.mail.UM>,0.9974808,1
3293,<200207210539.GAA26210@webnote.net>,0.92476624,1
3294,<5080225.1075853826701.JavaMail.evans@thyme>,0.0073899943,0
3295,<4713382.1075841135017.JavaMail.evans@thyme>,0.0073899943,0
3296,<31213604.1075858616176.JavaMail.evans@thyme>,0.003276545,0
3297,<00004b14417b$0000234d$000007e2@cuug.ab.ca>,0.7025238,1
3298,<autogen-java-58f6d499-78e2-4fc5-ba3a-2e8381222be6@google.com>,0.97937906,1
3299,<19649240.1075860758741.JavaMail.evans@thyme>,0.05869416,0
3300,<200210040800.g9480nK08849@dogma.slashnull.org>,0.071707666,0
3301,<20490832.1075860754873.JavaMail.evans@thyme>,0.0045548053,0
3302,<20020905160808.B2932@greenhydrant.com>,0.044230733,0
3303,<18527388.1075851533025.JavaMail.evans@thyme>,0.0073899943,0
3304,<200205210538.g4L5bvD23901@mandark.labs.netnoteinc.com>,0.6530037,1
3305,<202415081756457E225B5960$6961D97C88@waventuress-ng.com>,0.8224998,1
3306,<003a54d40c1e$6852e6b4$5ec22ca6@kywbvm>,0.9206883,1
3307,<25753547.1075856363035.JavaMail.evans@thyme>,0.019610437,0
3308,<3DA1DE4B.7080401@cse.ucsc.edu>,0.03984196,0
3309,<12175051.1075841641729.JavaMail.evans@thyme>,0.0073899943,0
3310,<ILEHJNJFPDLMDEKNIAKCEEAHCAAA.geege4@bellsouth.net>,0.0021787146,0
3311,<20160522160022.76A19BCED6A02C92@approject.com>,0.9922741,1
3312,<20170803110550.1BCBECC894@mail.dealer.com>,0.995408,1
3313,<20240217150622.957baf46ed0f1280@cio56239.tryhackme.com>,0.12626503,0
3314,<45130FBE2F203649A4BABDB848A9C9D00E9C0A@enterprise.wasptech.com>,0.106434815,0
3315,<200205060727.g467RHD30981@mandark.labs.netnoteinc.com>,0.99714065,1
3316,<44863.80.179.242.254.1097731178.squirrel@200.31.96.8>,0.9932382,1
3317,<20020206194426.F10950@pihlaja.kotilo>,0.0030158325,0
3318,<751675.57432.qm@web26610.mail.ukl.yahoo.com>,0.9987047,1
3319,<20200610032135.86C22EFE3C288E22@kyodonews.jp>,0.9883653,1
3320,<20240729023104.F1A3A8D0BB50CDA6@gtseamail.com>,0.9952366,1
3321,<25391240.1075856184401.JavaMail.evans@thyme>,0.0073899943,0
3322,<20200701164247.7A9A1E786FE75A8E@automailmarketingworld.fun>,0.9735928,1
3323,<20230608071328.D756DF259506639C@exalplast.com>,0.99591297,1
3324,<20230529061924.C0B62CC4C1BD80BD@internet.co.nz>,0.95539063,1
3325,<20020902204053.GD15737@kluge.net>,0.0025551878,0
3326,<200207181905.g6IJ5XR27182@mandark.labs.netnoteinc.com>,0.98688406,1
3327,<21363767.1075844561942.JavaMail.evans@thyme>,0.019610437,0
3328,<E17r7cX-0002nn-00@cpu59.osdn.com>,0.16887619,0
3329,<52d8ac811186fb237ec242b2f.98734f570e.20221206102030.5fa553c1f1.76b2a24b@mail232.suw161.rsgsv.net>,0.020409746,0
3330,<200209051817.TAA02651@lugh.tuatha.org>,0.2426524,1
3331,<2220919.1075857023631.JavaMail.evans@thyme>,0.0045548053,0
3332,<14674004.1075859897682.JavaMail.evans@thyme>,0.019610437,0
3333,<18333439.1075840597833.JavaMail.evans@thyme>,0.0073899943,0
3334,<0000797551bd$00006625$0000159a@mx14.hotmail.com>,0.9986731,1
3335,<20020830070306.GA7959@amadeus.home>,0.0031964188,0
3336,<3DEAD002.CC5A7B9E@trashotron.com>,0.1480857,0
3337,,0.99892515,1
3338,<20040309085904.35011.qmail@web20727.mail.yahoo.com>,0.9982791,1
3339,<782596.1075852911184.JavaMail.evans@thyme>,0.006855095,0
3340,<152856.30073.qm@web23008.mail.ird.yahoo.com>,0.9975446,1
3341,<20180219132553.361CF55C3913@ns17230.c-dedie.net>,0.9951815,1
3342,,0.9991524,1
3343,<E1ciOl6-000CjF-Cu@rikis.vdu.lt>,0.99394155,1
3344,<9090227.1075857628919.JavaMail.evans@thyme>,0.0073899943,0
3345,<21246384.1075856467107.JavaMail.evans@thyme>,0.0045548053,0
3346,<ncp_zMd1SYCjfoxhcqo4SA@geopod-ismtpd-18>,0.0047217384,0
3347,<14525948.1075854152067.JavaMail.evans@thyme>,0.0051467917,0
3348,<200207230343.g6N3hSh21207@relay12>,0.93727744,1
3349,<30234440.1075842308917.JavaMail.evans@thyme>,0.019610437,0
3350,<17792204.1075858322467.JavaMail.evans@thyme>,0.0073899943,0
3351,<9217142.1075854554602.JavaMail.evans@thyme>,0.0043939715,0
3352,<20230828205826.DDD7B52933F6A80C@rolltreppenreinigung.net>,0.9920626,1
3353,<20161225141312.D437AA9BBE224FDB@approject.com>,0.9951717,1
3354,<12856909.1075857321730.JavaMail.evans@thyme>,0.0073899943,0
3355,<20170304004205.82B395E0936@www.acu.ac.th>,0.792644,1
3356,<200209181535.QAA31077@webnote.net>,0.9695208,1
3357,<52d8ac811186fb237ec242b2f.98734f570e.20240312075922.4f6ec0a3a6.7e17c734@mail57.us4.mcsv.net>,0.012485736,0
3358,,0.9994604,1
3359,<20160311013001.63150385871@mail.stbmi.ac.in>,0.9906397,1
3360,<30851483.1075849746543.JavaMail.evans@thyme>,0.019610437,0
3361,<32460987.1075860840301.JavaMail.evans@thyme>,0.019610437,0
3362,<20230901141737.6E8B4EED30851A94@kindchars.com>,0.99816066,1
3363,<20241028084348.818279A30F7F3803@cefilni.com>,0.99692035,1
3364,<200211170113.gAH1D4l7017226@cs.CU>,0.998207,1
3365,<14855375.1075854043074.JavaMail.evans@thyme>,0.0043939715,0
3366,<90.CC.47262.98DF5566@ij.mta1vrest.cc.prd.sparkpost>,0.010133716,0
3367,<10602283.1075844716286.JavaMail.evans@thyme>,0.0045548053,0
3368,<14571659.1075842329751.JavaMail.evans@thyme>,0.0073899943,0
3369,<23778045.1075841403504.JavaMail.evans@thyme>,0.019610437,0
3370,<20020819172953.GF367@bsd.havk.org>,0.0017401163,0
3371,<31379275.1075861330002.JavaMail.evans@thyme>,0.019610437,0
3372,<26582173.1075846019900.JavaMail.evans@thyme>,0.0073899943,0
3373,,0.9988165,1
3374,<m2admckvqv.fsf@maya.dyndns.org>,0.04150869,0
3375,<20060315154134.85699.qmail@web53214.mail.yahoo.com>,0.997993,1
3376,<14189731.1075855581659.JavaMail.evans@thyme>,0.019610437,0
3377,<200404302333.i3UNWpSK023538@aquaduct.cs.CU>,0.9974808,1
3378,<11487038.1075858933234.JavaMail.evans@thyme>,0.0073899943,0
3379,<294993.1026462515518.JavaMail.root@abv-sfo1-ac-agent4>,0.02118071,0
3380,<6.0.0.22.1.20050909191710.690714b3@madhuri.com>,0.9930039,1
3381,<EA480EE0F05E224BB7FC155AA9D84E58013787FE8D@NCWCRMTEXC01.WesLink.ncwc>,0.9844893,1
3382,,0.99897504,1
3383,<000701c24247$d68f9340$0200a8c0@JMHALL>,0.007898461,0
3384,<3D9C23C5.9090203@leenx.co.za>,0.03984196,0
3385,<12635052.1075843370202.JavaMail.evans@thyme>,0.0051467917,0
3386,<18646374.1075844970277.JavaMail.evans@thyme>,0.0073899943,0
3387,<1034008552.1872.10.camel@AMD1800>,0.006475403,0
3388,<200203290536.g2T5anS15641@host11.websitesource.com>,0.827544,1
3389,<25580268.1075846972639.JavaMail.evans@thyme>,0.003276545,0
3390,<Pine.LNX.4.44.0208290714450.30051-100000@aztec.zanshin.com>,0.0032586344,0
3391,<HUMG41$2A145C4BC077FA039A2117B7414E931A@libero.it>,0.92832917,1
3392,<706265.66057.qm@web61219.mail.yahoo.com>,0.99782324,1
3393,<E17eYSx-0002I4-00@dspsrv.com>,0.18523009,0
3394,<20060629021301.6559.qmail@web37007.mail.mud.yahoo.com>,0.99770904,1
3395,<8695681.1075860578061.JavaMail.evans@thyme>,0.0043939715,0
3396,<20160331172350.988051BE10B@mail.bookingwire.co.uk>,0.9948984,1
3397,<13955048.1075851896254.JavaMail.evans@thyme>,0.0033423763,0
3398,<15950132.1075858572425.JavaMail.evans@thyme>,0.003276545,0
3399,<2974425.1075840534469.JavaMail.evans@thyme>,0.0045548053,0
3400,<24072701.1075851631190.JavaMail.evans@thyme>,0.0053671235,0
3401,<20200527153113.AEEE824977618A7D@creativemailmarketingworld.info>,0.98406214,1
3402,<3D5698454C90674CAA4388CDA2975DB20291D73F100F@smd1-2k8-ex1>,0.94746566,1
3403,<200209250609.HAA23180@webnote.net>,0.9597246,1
3404,<33536209.1075842304336.JavaMail.evans@thyme>,0.019610437,0
3405,<pNtQKBD2SEm4PpQlU8NWOg@geopod-ismtpd-9>,0.006840171,0
3406,<200210010800.g9180WK15347@dogma.slashnull.org>,0.071707666,0
3407,<Pine.BSO.4.44.0209231859360.29230-100000@crank.slack.net>,0.0020057647,0
3408,<EG02tyi67EKRuYDlrjb00000398@EG02.eg1003.local>,0.9902604,1
3409,<0000178f5d50$00004a4c$00005726@mail.mailbox.hu>,0.96755815,1
3410,<20151125132407.347341274DB@mx.airobotics.lv>,0.99608254,1
3411,<PlHrqWjiTy-nJlEIVGKwow@geopod-ismtpd-32>,0.84352005,1
3412,<3946377.1075861270989.JavaMail.evans@thyme>,0.019610437,0
3413,<20241128195022.2D11040C1926BC3C@icionvend.com>,0.99670947,1
3414,<20020731112202.GA30189@skynet.ie>,0.0013869697,0
3415,<20050829084331.100F3C046@krusty.si.UM>,0.9937977,1
3416,<200208241248.NAA20252@lugh.tuatha.org>,0.16571033,1
3417,<200502231308.j1ND81nG004944@awakenings.mail.UM>,0.9974808,1
3418,<20070815034006.AAW70723@ms1.comporium.net>,0.9988218,1
3419,<20020908172113.GA26741@glacier.arctrix.com>,0.5020582,0
3420,,0.9992143,1
3421,<20060604173342.99932.qmail@web55012.mail.re4.yahoo.com>,0.9973857,1
3422,<Pine.BSO.4.44.0209091015350.22022-100000@crank.slack.net>,0.0020057647,0
3423,<20060524211723.53847.qmail@web37812.mail.mud.yahoo.com>,0.99353445,1
3424,<200304180137.h3I1bRH04901@changeofhabit.mr.itd.UM>,0.99755776,1
3425,<20070420151210.B6D0258DD40@clapton.cresce.net>,0.998722,1
3426,<200406021605.i52G5NYN023060@cs.CU>,0.998207,1
3427,<29656132.1075841473197.JavaMail.evans@thyme>,0.019610437,0
3428,<17097773.1075847540602.JavaMail.evans@thyme>,0.0051467917,0
3429,<200306022022.h52KM4N27648@changeofhabit.mr.itd.UM>,0.99755776,1
