index,email_id,phishing_probability,label
3277,<20170121033422.C279F9F4BF1C72C0@approject.com>,0.9816046,1
3278,<200411201829.iAKITWq9021061@smtp.eecs.UM>,0.99742436,1
3278, <BL1PR03MB6022B2336475835EEC851390F413A@BL1PR03MB6022.namprd03.prod.outlook.com>,0.9239246,1
3279,<LISTMANAGERSQL-2534368-1684874-2002.07.19-23.18.18--qqqqqqqqqq-lg#spamassassin.taint.org@sprocket.lockergnome.com>,0.0018458571,0
3279,<200210100804.g9A84AK14152@dogma.slashnull.org>,0.039693758,0
3280,<web-14836283@cgp8.sentechsa.net>,0.99809307,1
3280,<30012303.1075332948361.JavaMail.www@wwinf4004>,0.92185646,1
3281,<200210020803.g92835K31824@dogma.slashnull.org>,0.039693758,0
3281,<8299734.1075846299263.JavaMail.evans@thyme>,0.0013593115,0
3282,<30349573.1075846296470.JavaMail.evans@thyme>,0.0012139156,0
3282,<8099217.1075854587736.JavaMail.evans@thyme>,0.0018246103,0
3283,<28464697.1075851652217.JavaMail.evans@thyme>,0.012414434,0
3283,<693647.1075841432083.JavaMail.evans@thyme>,0.0029323213,0
3284,<253B1BDA4E68D411AC3700D0B77FC5F807C0F446@patsydan.dublin.hp.com>,0.03924829,0
3284,<20020829112725.38902390.lars@unet.net.ph>,0.008549208,0
3285,<201702011401.v11BkaXU031544@smtp01.atlngahp.sys.nuvox.net>,0.99432254,1
3285,<20060919114011.ybyiksj5c48ck8gg@www.egypt.com>,0.9983255,1
3286,<1999636.1075842618854.JavaMail.evans@thyme>,0.0018246103,0
3286,<00001de464a9$00000d05$00000125@mx14.hotmail.com>,0.99976975,1
3287,<0100017a59d16bd8-cd4cf649-02e8-4cd1-9183-4d89e42a2afb-000000@email.amazonses.com>,0.01092138,0
3287,<15498111.1075854667356.JavaMail.evans@thyme>,0.0013593115,0
3288,<200207212033.g6LKXLR05331@waste.minder.net>,0.99429816,1
3288,<MlYsCXihSGSPL5K1JD_xEQ@geopod-ismtpd-32>,0.002485852,0
3289,<E1EeDEY-000Pbw-00.julian_zanna-mail-ru@f19.mail.ru>,0.99753124,1
3289,<7943478.1074492285981.JavaMail.www@wwinf3006>,0.99224526,1
3290,<25398615.1075852681548.JavaMail.evans@thyme>,0.0012333309,0
3290,<Pine.LNX.4.44.0207270621280.27125-100000@isolnetsux.techmonkeys.net>,0.0013947928,0
3291,<19831488.1075841571882.JavaMail.evans@thyme>,0.0014368457,0
3291,<E1HRLZC-0006LS-0O@host79.hrwebservices.net>,0.9956976,1
3292,<e73f0956546484a87664c59d1e5d7e0c@mlflow.com>,0.23553947,0
3292,<200507231549.j6NFnHf0004622@panther.mail.UM>,0.99742436,1
3293,<200508031710.j73HAleA012893@casino.mail.UM>,0.9984388,1
3293,<200207210539.GAA26210@webnote.net>,0.9642585,1
3294,<12384312.1075842419436.JavaMail.evans@thyme>,0.0012333309,0
3294,<5080225.1075853826701.JavaMail.evans@thyme>,0.0018246103,0
3295,<4713382.1075841135017.JavaMail.evans@thyme>,0.0018246103,0
3295,<12699343.1075862307679.JavaMail.evans@thyme>,0.0012139156,0
3296,<31213604.1075858616176.JavaMail.evans@thyme>,0.00091867713,0
3296,<21691.1030507901@bhuta>,0.010550161,0
3297,<00004b14417b$0000234d$000007e2@cuug.ab.ca>,0.72435373,1
3297,<159435.1075846777472.JavaMail.evans@thyme>,0.0029323213,0
3298,<autogen-java-58f6d499-78e2-4fc5-ba3a-2e8381222be6@google.com>,0.99870145,1
3298,<200706280048.l5S0mB5J023539@host.losdns.com>,0.99578446,1
3299,<19649240.1075860758741.JavaMail.evans@thyme>,0.012414434,0
3299,<20020820061352.0e42958d.kilroy@kamakiriad.com>,0.0059529166,0
3300,<1544930.1075853968833.JavaMail.evans@thyme>,0.0018246103,0
3300,<200210040800.g9480nK08849@dogma.slashnull.org>,0.039693758,0
3301,<14928574.1075845230658.JavaMail.evans@thyme>,0.0018246103,0
3301,<20490832.1075860754873.JavaMail.evans@thyme>,0.0012333309,0
3302,<15955466.1075857465752.JavaMail.evans@thyme>,0.0012139156,0
3302,<20020905160808.B2932@greenhydrant.com>,0.027693931,0
3303,<18527388.1075851533025.JavaMail.evans@thyme>,0.0018246103,0
3303,<10836552.1075842020832.JavaMail.evans@thyme>,0.0013593115,0
3304,<200205210538.g4L5bvD23901@mandark.labs.netnoteinc.com>,0.9756344,1
3304,<20230619100437.8D3F12BDD3A36052@monkey.org>,0.99843127,1
3305,<3996331.1075840090513.JavaMail.evans@thyme>,0.005179145,0
3305,<202415081756457E225B5960$6961D97C88@waventuress-ng.com>,0.9875608,1
3306,<16730117.1075840454476.JavaMail.evans@thyme>,0.0012333309,0
3306,<003a54d40c1e$6852e6b4$5ec22ca6@kywbvm>,0.9419523,1
3307,<25753547.1075856363035.JavaMail.evans@thyme>,0.005179145,0
3307,<2040089.1075858916249.JavaMail.evans@thyme>,0.0018246103,0
3308,<3D48649A.20909@endeavors.com>,0.0064899046,0
3308,<3DA1DE4B.7080401@cse.ucsc.edu>,0.012333208,0
3309,<12175051.1075841641729.JavaMail.evans@thyme>,0.0018246103,0
3309,<2df168b6-935c-4e3f-9277-76ac4a894fc8@atl1s07mta1811.xt.local>,0.007885714,0
3310,<8371396.1075842236890.JavaMail.evans@thyme>,0.0018246103,0
3310,<ILEHJNJFPDLMDEKNIAKCEEAHCAAA.geege4@bellsouth.net>,0.0010620635,0
3311,<20240301150638.d4bb06af034b63ad@cio56239.tryhackme.com>,0.1400906,0
3311,<20160522160022.76A19BCED6A02C92@approject.com>,0.99591774,1
3312,<20170803110550.1BCBECC894@mail.dealer.com>,0.9991792,1
3312,<200206081646.g58GkUG01879@dogma.slashnull.org>,0.9991247,1
3313,<20240217150622.957baf46ed0f1280@cio56239.tryhackme.com>,0.44550556,0
3313,<1406725.1075860069026.JavaMail.evans@thyme>,0.0018246103,0
3314,<200209261528.g8QFSxg24556@dogma.slashnull.org>,0.039693758,0
3314,<45130FBE2F203649A4BABDB848A9C9D00E9C0A@enterprise.wasptech.com>,0.051805936,0
3315,<200205060727.g467RHD30981@mandark.labs.netnoteinc.com>,0.99953187,1
3315,<fa1cc1624e04.4674d184@pre.sltnet.lk>,0.9991247,1
3316,<004e02d80b1d$7654a1c1$7dd73db3@vdducg>,0.9988273,1
3316,<44863.80.179.242.254.1097731178.squirrel@200.31.96.8>,0.99849224,1
3317,<20020206194426.F10950@pihlaja.kotilo>,0.0011762987,0
3317,<145693389709379508a450162@mlsend.com>,0.0965952,0
3318,<751675.57432.qm@web26610.mail.ukl.yahoo.com>,0.99853563,1
3318,<20020724043301.20182.49751.Mailman@dogma.slashnull.org>,0.10888948,0
3319,<20200610032135.86C22EFE3C288E22@kyodonews.jp>,0.9987801,1
3319,<m2u1k3ibvl.fsf@maya.dyndns.org>,0.013975028,0
3320,<20240729023104.F1A3A8D0BB50CDA6@gtseamail.com>,0.9965172,1
3320,<20190825144433.5D62DFFB8579CD73@brandmeadv.com>,0.99894243,1
3321,<25391240.1075856184401.JavaMail.evans@thyme>,0.0018246103,0
3321,<19474815.1075841423555.JavaMail.evans@thyme>,0.005179145,0
3322,<20170428121947.9B430066FD576ABA@codexbox.com>,0.9990139,1
3322,<20200701164247.7A9A1E786FE75A8E@automailmarketingworld.fun>,0.99806625,1
3323,<20161220222152.9B640DD01494EA05@approject.com>,0.9960542,1
3323,<20230608071328.D756DF259506639C@exalplast.com>,0.9987778,1
3324,<202004201101.03K7u5CP023832@qmail.lymixer.com.tw>,0.9134347,1
3324,<20230529061924.C0B62CC4C1BD80BD@internet.co.nz>,0.9961901,1
3325,<20020902204053.GD15737@kluge.net>,0.005380991,0
3325,<001801c23fd4$5dedfe10$ea5012ac@xelector.com>,0.034347136,0
3326,<1541237.1075845741610.JavaMail.evans@thyme>,0.0018246103,0
3326,<200207181905.g6IJ5XR27182@mandark.labs.netnoteinc.com>,0.9952042,1
3327,<21363767.1075844561942.JavaMail.evans@thyme>,0.005179145,0
3327,<640753.1075862414251.JavaMail.evans@thyme>,0.006431356,0
3328,<E17r7cX-0002nn-00@cpu59.osdn.com>,0.114444666,0
3328,<200207240143.IAA08939@bazooka.cs.ait.ac.th>,0.002280593,0
3329,<52d8ac811186fb237ec242b2f.98734f570e.20221206102030.5fa553c1f1.76b2a24b@mail232.suw161.rsgsv.net>,0.03771867,0
3329,<14880488.1075856305120.JavaMail.evans@thyme>,0.0018246103,0
3330,<200209051817.TAA02651@lugh.tuatha.org>,0.28725088,1
3330,<USERPC4f17e502b34349e0a154a42282497eb9@userPC>,0.9983076,1
3331,<2220919.1075857023631.JavaMail.evans@thyme>,0.0012333309,0
3331,<1030401904.6628.TMDA@deepeddy.vircio.com>,0.00088056055,0
3332,<14674004.1075859897682.JavaMail.evans@thyme>,0.005179145,0
3332,<200210010801.g9181GK15594@dogma.slashnull.org>,0.039693758,0
3333,<18333439.1075840597833.JavaMail.evans@thyme>,0.0018246103,0
3333,<13773271.1075858417297.JavaMail.evans@thyme>,0.005179145,0
3334,<0000797551bd$00006625$0000159a@mx14.hotmail.com>,0.9997278,1
3334,<A458515C6A3D46979BDC093A11550B99@DESKTOP-ISVJFCJ>,0.99755657,1
3335,<23785449.1075845642401.JavaMail.evans@thyme>,0.0018246103,0
3335,<20020830070306.GA7959@amadeus.home>,0.001441102,0
3336,<25648816.1075860383802.JavaMail.evans@thyme>,0.0009042106,0
3336,<3DEAD002.CC5A7B9E@trashotron.com>,0.1064494,0
3337,<8604974.1075857639234.JavaMail.evans@thyme>,0.0018246103,0
3337,,0.9987018,1
3338,<20161119164249.CE1B714CBF629F04@information.com>,0.98534364,1
3338,<20040309085904.35011.qmail@web20727.mail.yahoo.com>,0.99824166,1
3339,<1027274164.11896.10.camel@athena>,0.002164873,0
3339,<782596.1075852911184.JavaMail.evans@thyme>,0.0014772149,0
3340,<20020825045817.20706.qmail@tempus.getresponse.com>,0.85684127,1
3340,<152856.30073.qm@web23008.mail.ird.yahoo.com>,0.9953413,1
3341,<200208231109.g7NB9oq21542@dogma.slashnull.org>,0.2948736,0
3341,<20180219132553.361CF55C3913@ns17230.c-dedie.net>,0.99892056,1
3342,<52d8ac811186fb237ec242b2f.98734f570e.20230718061915.0fdd294c71.b3a66c31@mail98.atl91.mcsv.net>,0.01823611,0
3342,,0.9974269,1
3343,<E1ciOl6-000CjF-Cu@rikis.vdu.lt>,0.99878913,1
3343,<31283797.1075857576667.JavaMail.evans@thyme>,0.0018246103,0
3344,<9090227.1075857628919.JavaMail.evans@thyme>,0.0018246103,0
3344,<20020923174120.73573065.matthias@egwn.net>,0.016204946,0
3345,<21246384.1075856467107.JavaMail.evans@thyme>,0.0014368457,0
3345,<1EjB-o5GSgSmm-zpzsOolg@geopod-ismtpd-7>,0.0012407321,0
3346,<ncp_zMd1SYCjfoxhcqo4SA@geopod-ismtpd-18>,0.0062319413,0
3346,<17596839.1075856371458.JavaMail.evans@thyme>,0.0018246103,0
3347,<14525948.1075854152067.JavaMail.evans@thyme>,0.0013593115,0
3347,<j4r1kuk05fo69uf0t92mh82h5bokoll2o7@4ax.com>,0.006082487,0
3348,<200207230343.g6N3hSh21207@relay12>,0.8854926,1
3348,<16387302.1075847783324.JavaMail.evans@thyme>,0.0018246103,0
3349,<30234440.1075842308917.JavaMail.evans@thyme>,0.005179145,0
3349,<10943205.1075853076057.JavaMail.evans@thyme>,0.0018246103,0
3350,<17792204.1075858322467.JavaMail.evans@thyme>,0.0018246103,0
3350,<15736.47996.84689.421662@anthem.wooz.org>,0.44661966,0
3351,<9217142.1075854554602.JavaMail.evans@thyme>,0.0013593115,0
3351,<20020905221132.GB6886@jedi.net>,0.012890066,0
3352,<20230828205826.DDD7B52933F6A80C@rolltreppenreinigung.net>,0.99850106,1
3352,<31576257.1075857513638.JavaMail.evans@thyme>,0.005179145,0
3353,<20161225141312.D437AA9BBE224FDB@approject.com>,0.9984742,1
3353,<4D2048E3D7D740DCB0161ACC9769740F@wbim>,0.96503985,1
3354,<12856909.1075857321730.JavaMail.evans@thyme>,0.0018246103,0
3354,<21852239.1075857905339.JavaMail.evans@thyme>,0.0038617032,0
3355,<20170304004205.82B395E0936@www.acu.ac.th>,0.98086977,1
3355,<200512151828.jBFIS3t1005958@awakenings.mail.UM>,0.99733764,1
3356,<200209181535.QAA31077@webnote.net>,0.99687886,1
3356,<20050616184919.D368463E655@smtp.latinmail.com>,0.995905,1
3357,<52d8ac811186fb237ec242b2f.98734f570e.20240312075922.4f6ec0a3a6.7e17c734@mail57.us4.mcsv.net>,0.015315253,0
3357,<20021003212153.87EB0A87E2@belphegore.hughes-family.org>,0.04716583,0
3358,,0.9979017,1
3358,<15810267.1075851043279.JavaMail.evans@thyme>,0.0012139156,0
3359,<20160311013001.63150385871@mail.stbmi.ac.in>,0.9952101,1
3359,PM20004:51:06 PM,0.99891007,1
3360,<30851483.1075849746543.JavaMail.evans@thyme>,0.005179145,0
3360,<Pine.BSO.4.44.0208011256280.18980-100000@crank.slack.net>,0.00077086483,0
3361,<32460987.1075860840301.JavaMail.evans@thyme>,0.005179145,0
3361,<200209260801.g8Q81PC06414@dogma.slashnull.org>,0.039693758,0
3362,<20230901141737.6E8B4EED30851A94@kindchars.com>,0.9987929,1
3362,<20230605121347.D38E6C2F26D41B32@digitechitsupport.com>,0.9733665,1
3363,<20241028084348.818279A30F7F3803@cefilni.com>,0.99865913,1
3363,<31631662.1075858918788.JavaMail.evans@thyme>,0.0012139156,0
3364,<200211170113.gAH1D4l7017226@cs.CU>,0.99782974,1
3364,<200209261529.g8QFTPg24659@dogma.slashnull.org>,0.039693758,0
3365,<14855375.1075854043074.JavaMail.evans@thyme>,0.0013593115,0
3365,<U-PshyqmRW-mjbfam_zGPg@geopod-ismtpd-32>,0.0011932384,0
3366,<90.CC.47262.98DF5566@ij.mta1vrest.cc.prd.sparkpost>,0.009146953,0
3366,<27021318.1075854042454.JavaMail.evans@thyme>,0.0013593115,0
3367,<10602283.1075844716286.JavaMail.evans@thyme>,0.0012333309,0
3367,<010001939c3b025f-efec5843-d47d-4476-966d-60e015194849-000000@email.amazonses.com>,0.007223474,0
3368,<14571659.1075842329751.JavaMail.evans@thyme>,0.0018246103,0
3368,<20021009224706.5996f983.matthias@rpmforge.net>,0.018925535,0
3369,<23778045.1075841403504.JavaMail.evans@thyme>,0.005179145,0
3369,<29771362.1075846919377.JavaMail.evans@thyme>,0.0018246103,0
3370,<20020819172953.GF367@bsd.havk.org>,0.00090981764,0
3370,<29490539.1075846387316.JavaMail.evans@thyme>,0.0012333309,0
3371,<31379275.1075861330002.JavaMail.evans@thyme>,0.005179145,0
3371,<200209261532.g8QFWBg25116@dogma.slashnull.org>,0.039693758,0
3372,<26582173.1075846019900.JavaMail.evans@thyme>,0.0018246103,0
3372,<01000180d14f09f5-20e0aaeb-7bb8-408c-80ce-bc82b7e1c80e-000000@email.amazonses.com>,0.008015428,0
3373,<11520986.1075849615050.JavaMail.evans@thyme>,0.005179145,0
3373,,0.9988588,1
3374,<7986780.1026728536508.JavaMail.root@abv-sfo1-ac-agent7>,0.005961535,0
3374,<m2admckvqv.fsf@maya.dyndns.org>,0.018024838,0
3375,<28611526.1075840029170.JavaMail.evans@thyme>,0.005179145,0
3375,<20060315154134.85699.qmail@web53214.mail.yahoo.com>,0.9964636,1
3376,<14189731.1075855581659.JavaMail.evans@thyme>,0.005179145,0
3376,<15EFC2CD-CE4F-11D6-A857-003065F62CD6@whump.com>,0.0013291725,0
3377,<200404302333.i3UNWpSK023538@aquaduct.cs.CU>,0.99742436,1
3377,<200311250410.hAP4A5xQ001235@informer.mr.itd.UM>,0.99733764,1
3378,<11487038.1075858933234.JavaMail.evans@thyme>,0.0018246103,0
3378,<15931834.1075862429517.JavaMail.evans@thyme>,0.0018246103,0
3379,<294993.1026462515518.JavaMail.root@abv-sfo1-ac-agent4>,0.027920296,0
3379,<Pine.LNX.4.44.0207240306170.27125-100000@isolnetsux.techmonkeys.net>,0.0013947928,0
3380,<6.0.0.22.1.20050909191710.690714b3@madhuri.com>,0.99624383,1
3380,<20020724010008.GA24106@willow.seitz.com>,0.0004486758,0
3381,<EA480EE0F05E224BB7FC155AA9D84E58013787FE8D@NCWCRMTEXC01.WesLink.ncwc>,0.9987847,1
3381,<7rGA5tBaQGS1SFOEgMmkXQ@ismtpd0152p1mdw1.sendgrid.net>,0.0755681,0
3382,<000029de097e$00000b1a$000006f0@avalonprinting.com>,0.9996772,1
3382,,0.99933404,1
3383,<000701c24247$d68f9340$0200a8c0@JMHALL>,0.0050325426,0
3383,<LNBBLJKPBEHFEDALKOLCCENKBCAB.tim.one@comcast.net>,0.009247501,0
3384,<3D9C23C5.9090203@leenx.co.za>,0.012333208,0
3384,<20020206173432.02f6f277.matthias@egwn.net>,0.016204946,0
3385,<12635052.1075843370202.JavaMail.evans@thyme>,0.0013593115,0
3385,<21377.1031857387@munnari.OZ.AU>,0.0038481457,0
3386,<379846.1075858694268.JavaMail.evans@thyme>,0.0029323213,0
3386,<18646374.1075844970277.JavaMail.evans@thyme>,0.0018246103,0
3387,<1034008552.1872.10.camel@AMD1800>,0.0031468377,0
3387,<25141979.1075848017976.JavaMail.evans@thyme>,0.0014585103,0
3388,<200203290536.g2T5anS15641@host11.websitesource.com>,0.9214588,1
3388,<200209300801.g8U81eg21354@dogma.slashnull.org>,0.039693758,0
3389,<OneIncomeLiving-1399@groups.msn.com>,0.33537662,0
3389,<25580268.1075846972639.JavaMail.evans@thyme>,0.00091867713,0
3390,<Pine.LNX.4.44.0208290714450.30051-100000@aztec.zanshin.com>,0.001632318,0
3390,<3677640.1075843205473.JavaMail.evans@thyme>,0.005179145,0
3391,<HUMG41$2A145C4BC077FA039A2117B7414E931A@libero.it>,0.9950086,1
3391,<2698.81.199.84.115.1105197250.squirrel@mail.ibatam.com>,0.99638945,1
3392,<706265.66057.qm@web61219.mail.yahoo.com>,0.99410087,1
3392,<19270617.1075842623373.JavaMail.evans@thyme>,0.0038617032,0
3393,<E17eYSx-0002I4-00@dspsrv.com>,0.19910908,0
3393,<200210010801.g9181CK15582@dogma.slashnull.org>,0.039693758,0
3394,<27893900.1075843027658.JavaMail.evans@thyme>,0.0015892514,0
3394,<20060629021301.6559.qmail@web37007.mail.mud.yahoo.com>,0.9967483,1
3395,<OE21aulqHFXfUGluqvp00005ea6@hotmail.com>,0.21346873,0
3395,<8695681.1075860578061.JavaMail.evans@thyme>,0.0013593115,0
3396,<20021003205742.3CDB7A8787@belphegore.hughes-family.org>,0.04716583,0
3396,<20160331172350.988051BE10B@mail.bookingwire.co.uk>,0.9992065,1
3397,<22672945.1075860488461.JavaMail.evans@thyme>,0.0018246103,0
3397,<13955048.1075851896254.JavaMail.evans@thyme>,0.0010703258,0
3398,<15950132.1075858572425.JavaMail.evans@thyme>,0.00091867713,0
3398,<4702206.1075842060976.JavaMail.evans@thyme>,0.0013593115,0
3399,<200210010801.g9181ZK15667@dogma.slashnull.org>,0.039693758,0
3399,<2974425.1075840534469.JavaMail.evans@thyme>,0.0012139156,0
3400,<24072701.1075851631190.JavaMail.evans@thyme>,0.0013593115,0
3400,<200210070800.g9780mK23287@dogma.slashnull.org>,0.039693758,0
3401,<200307140929.h6E9T9Io005179@bluewhale.cs.CU>,0.99877423,1
3401,<20200527153113.AEEE824977618A7D@creativemailmarketingworld.info>,0.998988,1
3402,<21388150.1075854705981.JavaMail.evans@thyme>,0.0018246103,0
3402,<3D5698454C90674CAA4388CDA2975DB20291D73F100F@smd1-2k8-ex1>,0.9919105,1
3403,<200209250609.HAA23180@webnote.net>,0.99577004,1
3403,<200401141706.i0EH6qLF026884@fate.mr.itd.UM>,0.9982185,1
3404,<ant1s1+jomf@eGroups.com>,0.0019939041,0
3404,<33536209.1075842304336.JavaMail.evans@thyme>,0.005179145,0
3405,<21778423.1075854589258.JavaMail.evans@thyme>,0.0009042106,0
3405,<pNtQKBD2SEm4PpQlU8NWOg@geopod-ismtpd-9>,0.0056135324,0
3406,<200207301900.MAA10942@maltesecat>,0.0023855474,0
3406,<200210010800.g9180WK15347@dogma.slashnull.org>,0.039693758,0
3407,<AF40EEDE-B65C-11D6-8F61-00039396ECF2@deersoft.com>,0.031411417,0
3407,<Pine.BSO.4.44.0209231859360.29230-100000@crank.slack.net>,0.0007365759,0
3408,,0.99885654,1
3408,<EG02tyi67EKRuYDlrjb00000398@EG02.eg1003.local>,0.9923908,1
3409,<33146675.1075853972278.JavaMail.evans@thyme>,0.0013593115,0
3409,<0000178f5d50$00004a4c$00005726@mail.mailbox.hu>,0.9987882,1
3410,<E17WtSM-0000PL-00@sire.mail.pas.earthlink.net>,0.5879882,1
3410,<20151125132407.347341274DB@mx.airobotics.lv>,0.99797314,1
3411,<PlHrqWjiTy-nJlEIVGKwow@geopod-ismtpd-32>,0.9545669,1
3411,<21911652.1075860820750.JavaMail.evans@thyme>,0.005179145,0
3412,<25920203.1075847641997.JavaMail.evans@thyme>,0.0013593115,0
3412,<3946377.1075861270989.JavaMail.evans@thyme>,0.005179145,0
3413,<B0000178595@203.129.205.5.205.129.203.in-addr.arpa>,0.9989266,1
3413,<20241128195022.2D11040C1926BC3C@icionvend.com>,0.9987587,1
3414,<20020731112202.GA30189@skynet.ie>,0.00041229394,0
3414,<23595108.1075858930473.JavaMail.evans@thyme>,0.005179145,0
3415,<20050709070519.97151.qmail@web33808.mail.mud.yahoo.com>,0.99535155,1
3415,<20050829084331.100F3C046@krusty.si.UM>,0.99530303,1
3416,<200208241248.NAA20252@lugh.tuatha.org>,0.13845268,1
3416,<1998cf19b448.19b4481998cf@email.bigpond.com>,0.9911466,1
3417,<ant03s+fegg@eGroups.com>,0.020691575,0
3417,<200502231308.j1ND81nG004944@awakenings.mail.UM>,0.99733764,1
3418,<3D403BD7.8080602@endeavors.com>,0.0064899046,0
3418,<20070815034006.AAW70723@ms1.comporium.net>,0.9982185,1
3419,<26103679.1075856199512.JavaMail.evans@thyme>,0.002584191,0
3419,<20020908172113.GA26741@glacier.arctrix.com>,0.47045848,0
3420,<200309101256.h8ACubW16831@foxfire.mr.itd.UM>,0.99546117,1
3420,,0.9991019,1
3421,<AGANIM323ae4a308825e45e29fd7b198d7d1781c@aganim32>,0.9988041,1
3421,<20060604173342.99932.qmail@web55012.mail.re4.yahoo.com>,0.9982426,1
3422,<Pine.BSO.4.44.0209091015350.22022-100000@crank.slack.net>,0.00077086483,0
3422,<DC.4A.34769.EF6C5226@ci.mta1vrest.cc.prd.sparkpost>,0.013951577,0
3423,<A3C83F41488BD61195C3000802252FC135BCEF@dubim07742.ie.ml.com>,0.016826682,0
3423,<20060524211723.53847.qmail@web37812.mail.mud.yahoo.com>,0.99734515,1
3424,<11857247.1075859457839.JavaMail.evans@thyme>,0.005179145,0
3424,<200304180137.h3I1bRH04901@changeofhabit.mr.itd.UM>,0.997431,1
3425,<3D3AF0DD.9030304@alumni.rice.edu>,0.016584093,0
3425,<20070420151210.B6D0258DD40@clapton.cresce.net>,0.9991043,1
3426,<000001c26e44$d8780150$0200a8c0@JMHALL>,0.0050325426,0
3426,<200406021605.i52G5NYN023060@cs.CU>,0.99782974,1
3427,<16558264.1075849327905.JavaMail.evans@thyme>,0.0018246103,0
3427,<29656132.1075841473197.JavaMail.evans@thyme>,0.005179145,0
3428,<200210040800.g9480oK08852@dogma.slashnull.org>,0.039693758,0
3428,<17097773.1075847540602.JavaMail.evans@thyme>,0.0013593115,0
3429,<200207220615.IAA00644@inter.wpec.zgora.pl>,0.8159624,1
3429,<200306022022.h52KM4N27648@changeofhabit.mr.itd.UM>,0.9979925,1
3430,<E245A54095B94DC1AAF04CD21B6A5DC0@DESKTOP-GIVING>,0.941141,1
3430,<20231122202156.719D5206333FD438@monkey.org>,0.9979101,1
3431,<001601c25e89$2f06a3d0$0200a8c0@JMHALL>,0.016696615,0
3431,<3.0.32.20020723231125.03bc2cf0@techdirt.com>,0.047641747,0
3432,<200207191511.QAA11838@lugh.tuatha.org>,0.020231407,0
3432,<20060524132634.42703.qmail@web38007.mail.mud.yahoo.com>,0.99703074,1
3433,<c0853dd0.AW8AAFL9LXwAAAAXNTgAAQDflKUAAAAACCUAAAQRABZYVwBnBBrp@mailjet.com>,0.10873015,0
3433,<20180610001926.51F7AEF43AED4877@domain.com>,0.9989446,1
3434,<147962079462032791a450162@mlsend.com>,0.029023089,0
3434,<1L0-fZXrTwCVdlpfRvl0Mg@ismtpd0002p1lon1.sendgrid.net>,0.9950478,1
3435,<BAY16-F82Aztxc1o8yf0000b82e@hotmail.com>,0.9779513,1
3435,<200207181310.g6IDA3R23674@mandark.labs.netnoteinc.com>,0.85002357,1
3436,<20240216005702.A05D6D6CBC206A69@spacetengogs.com>,0.99841714,1
3436,,0.9984188,1
3437,<20230815002525.C9F95A758580A0A8@e-sting.live>,0.99908054,1
3437,,0.99885654,1
3438,<3D3F2784.2010303@barrera.org>,0.0064899046,0
3438,<9277264.1075849272484.JavaMail.evans@thyme>,0.0013593115,0
3439,<997954.1075847626230.JavaMail.evans@thyme>,0.0021851605,0
3439,<15717563.1075861336502.JavaMail.evans@thyme>,0.005179145,0
3440,<5EC2AD6D2314D14FB64BDA287D25D9EF12B50F@exchange1.cps.local>,0.045410793,0
3440,<200208301636.46996.justin.armstrong@acm.org>,0.8152735,0
3441,<156d401575a5.1575a5156d40@123mail.cl>,0.9976634,1
3441, <bbc6ddb8-84b5-f35b-ba84-8b52d9be28fe@intl.propaganda-src5.pashululangat.my>,0.9898469,1
3442,<00005b76656e$000000d1$00004d2e@mq01.mail.jippii.net>,0.9987986,1
3442,<dba89a40cec8433aa1d1c75b2937aaaf@vm-exch2013.admin.slc.edu>,0.99442166,1
3443,,0.99573296,1
3443,<000022827e80$00005716$00005db4@smtp-gw-4.msn.com>,0.9935987,1
3444,<8d7f8e0d-7473-4fff-a345-90e7391aaa34@atl1s07mta1815.xt.local>,0.007885714,0
3444,<30216956.1075840869780.JavaMail.evans@thyme>,0.0012139156,0
3445,<22449952.1075845734790.JavaMail.evans@thyme>,0.0038617032,0
3445,<24092922.1075848280333.JavaMail.evans@thyme>,0.0013593115,0
3446,<24546448.1075854479116.JavaMail.evans@thyme>,0.0018246103,0
3446,<2685903.1075844056387.JavaMail.evans@thyme>,0.0012333309,0
3447,<29218934.1075855398687.JavaMail.evans@thyme>,0.0009042106,0
3447,<17082846.1075858519041.JavaMail.evans@thyme>,0.00091867713,0
3448,<200604101307.k3AD72fe030085@mission.mail.UM>,0.9984388,1
3448,<20181029043125.2F3390D29B82B623@garofoli.com>,0.9990557,1
3449,<6796567.1075860240619.JavaMail.evans@thyme>,0.0018246103,0
3449,<21096211.1075863608261.JavaMail.evans@thyme>,0.0018246103,0
3450,<2740000.1033379168@spawn.se7en.org>,0.0060618296,0
3450,<Pine.LNX.4.33.0207241919480.26688-100000@hydrogen.leitl.org>,0.0015546447,0
3451,<200205102148.g4ALmOD00578@mandark.labs.netnoteinc.com>,0.99969363,1
3451,<HSPMET$D6F8320CC9218B11EFE863E6FCC2C5D4@libero.it>,0.9950086,1
3452,<005e76a88cea$2445e2a6$0ad80ac5@xyrmct>,0.98219925,1
3452,<20050727161919.95695.qmail@web26706.mail.ukl.yahoo.com>,0.9980889,1
3453,,0.9997093,1
3453,,0.99726677,1
3454,<200209061354.g86DsEE14105@pcp02138704pcs.reston01.va.comcast.net>,0.012076525,0
3454,<20230511225936.26492E1E0B64A9CA@palmachine.com>,0.9991105,1
3455,<2FDD4A4BE78EBF409413703B1E741672A2009C3A@BKEXCH03.bkad.local>,0.99865985,1
3455,<200209261528.g8QFSQg24429@dogma.slashnull.org>,0.039693758,0
3456,,0.99933404,1
3456,<200405311647.i4VGlqms005558@neartoearth.mr.itd.UM>,0.99891186,1
