id,phishing_probability,predicted_label,true_label
53487,0.019567546,0,0
44008,0.57582873,1,0
72297,0.14094122,0,0
65461,0.5127223,1,0
15385,0.7937152,1,1
46307,0.10988683,0,0
60964,0.15163867,0,0
82701,0.34823182,0,0
5753,0.98482597,1,1
57213,0.046908595,0,0
8721,0.8127337,1,1
68269,0.28494072,0,0
52787,0.18098675,0,0
64255,0.44799775,0,0
53511,0.0051242854,0,0
3591,0.9159046,1,1
53301,0.0060975826,0,0
8525,0.68176067,1,1
10911,0.6681296,1,1
67179,0.33280328,0,0
20873,0.9216235,1,1
59467,0.05335974,0,0
61500,0.061532345,0,0
52255,0.463115,0,0
21977,0.9955676,1,1
32538,0.99435115,1,1
4625,0.9860518,1,1
45464,0.5069965,1,0
12482,0.8903265,1,1
11629,0.98917204,1,1
54006,0.089902945,0,0
8501,0.49863994,0,1
73062,0.14769362,0,0
27411,0.9572933,1,1
8706,0.8609142,1,1
76301,0.18963763,0,0
6154,0.9060616,1,1
4678,0.72050416,1,1
26427,0.97362196,1,1
48188,0.03167943,0,0
45586,0.01224052,0,0
15820,0.96128035,1,1
28505,0.19293024,0,1
60447,0.01984229,0,0
56683,0.15211737,0,0
35046,0.9363707,1,1
1208,0.82942384,1,1
16052,0.95940113,1,1
69670,0.9803125,1,0
37805,0.93779814,1,1
20515,0.7076497,1,1
23623,0.5322539,1,1
1612,0.97840434,1,1
32507,0.92846185,1,1
63606,0.37647933,0,0
55188,0.024154637,0,0
52554,0.10515174,0,0
14382,0.99688905,1,1
51979,0.6128387,1,0
43311,0.45832595,0,0
74775,0.042426925,0,0
43956,0.71621853,1,0
26488,0.93080246,1,1
23854,0.98936963,1,1
82736,0.011360964,0,0
76471,0.010037788,0,0
77749,0.060224976,0,0
76845,0.058213342,0,0
27450,0.83220047,1,1
68658,0.102964796,0,0
1071,0.6364294,1,1
36172,0.9043671,1,1
13398,0.97953165,1,1
69488,0.028958336,0,0
935,0.9091945,1,1
48220,0.13368018,0,0
52302,0.34804597,0,0
8675,0.99863005,1,1
334,0.9168474,1,1
52681,0.058887195,0,0
84462,0.21910925,0,0
2788,0.986899,1,1
45940,0.21496218,0,0
21526,0.89975846,1,1
63667,0.123547785,0,0
48414,0.051381174,0,0
47805,0.04275007,0,0
64028,0.81335187,1,0
62679,0.0842454,0,0
79833,0.30647656,0,0
44293,0.20832276,0,0
47843,0.02765732,0,0
75116,0.15368883,0,0
13140,0.82397866,1,1
62121,0.04290567,0,0
8084,0.42619514,0,1
78182,0.024653696,0,0
5959,0.93282044,1,1
44577,0.035326004,0,0
13871,0.63190293,1,1
64359,0.09816277,0,0
55447,0.018723814,0,0
77474,0.26737,0,0
84818,0.04502211,0,0
68505,0.091747925,0,0
58163,0.099333934,0,0
7396,0.9697757,1,1
27104,0.9891149,1,1
27318,0.9756385,1,1
80,0.6247551,1,1
7158,0.988025,1,1
64420,0.08195456,0,0
76388,0.20475061,0,0
53004,0.022975968,0,0
84169,0.09026257,0,0
23552,0.96635777,1,1
57519,0.10825225,0,0
6215,0.98964864,1,1
71496,0.105885796,0,0
71079,0.07228309,0,0
63170,0.45382342,0,0
15642,0.9914334,1,1
68695,0.025750306,0,0
73686,0.01510487,0,0
50107,0.83821636,1,0
83285,0.091764875,0,0
16578,0.9753155,1,1
38724,0.9205554,1,1
13730,0.25224516,0,1
72886,0.018037185,0,0
42794,0.978575,1,1
34913,0.6867161,1,1
53240,0.019567546,0,0
16890,0.9371496,1,1
20308,0.9233045,1,1
64348,0.026951918,0,0
1348,0.6311296,1,1
7392,0.9890104,1,1
2217,0.903509,1,1
1243,0.829047,1,1
74402,0.25810122,0,0
56360,0.017994625,0,0
62300,0.11011247,0,0
41439,0.9758104,1,1
13843,0.8676724,1,1
32893,0.4886128,0,1
8167,0.96824795,1,1
63732,0.14871259,0,0
55237,0.019565415,0,0
78869,0.023943903,0,0
71747,0.014858275,0,0
84359,0.46002114,0,0
19378,0.65825146,1,1
63852,0.070445806,0,0
31560,0.469823,0,1
66793,0.06921259,0,0
82860,0.049903683,0,0
75708,0.19331002,0,0
73178,0.81864536,1,0
12471,0.15008722,0,1
10811,0.89371514,1,1
78166,0.022745594,0,0
9646,0.88440835,1,1
53234,0.016357442,0,0
42723,0.8649194,1,1
42001,0.9975459,1,1
5827,0.6528851,1,1
57092,0.17243332,0,0
66631,0.35428023,0,0
37063,0.9369269,1,1
25964,0.98390824,1,1
4119,0.27911815,0,1
82138,0.039543852,0,0
2678,0.97866505,1,1
9915,0.9392585,1,1
75583,0.12900178,0,0
45274,0.02758589,0,0
73626,0.043394662,0,0
45477,0.06311084,0,0
83534,0.021795196,0,0
52406,0.022745594,0,0
68226,0.030610831,0,0
50378,0.05768793,0,0
79402,0.056954358,0,0
18272,0.9961945,1,1
60384,0.13832793,0,0
21725,0.90312093,1,1
63300,0.18242133,0,0
28935,0.9233176,1,1
36466,0.9732029,1,1
60456,0.0680756,0,0
21156,0.9955036,1,1
16681,0.9906474,1,1
11012,0.99214715,1,1
45331,0.11523434,0,0
21228,0.8877,1,1
8189,0.9908235,1,1
20465,0.4784782,0,1
77709,0.07239547,0,0
57397,0.024341581,0,0
9202,0.8859947,1,1
60022,0.20549628,0,0
55617,0.021681108,0,0
67052,0.060892195,0,0
65096,0.012070326,0,0
33775,0.9278831,1,1
71686,0.04170642,0,0
83259,0.46719444,0,0
17261,0.9946997,1,1
71507,0.13084014,0,0
35444,0.99468225,1,1
22119,0.89186066,1,1
43904,0.042503048,0,0
48023,0.011484139,0,0
25250,0.7154824,1,1
21556,0.87400806,1,1
81166,0.011849714,0,0
62770,0.4479818,0,0
45480,0.03328988,0,0
73496,0.00808669,0,0
47981,0.055198226,0,0
85421,0.16756767,0,0
59599,0.10015384,0,0
13603,0.52230096,1,1
48287,0.037817504,0,0
42373,0.99246264,1,1
51232,0.48680577,0,0
46652,0.020237425,0,0
3547,0.6673743,1,1
21340,0.99010605,1,1
29469,0.9032123,1,1
52701,0.9079142,1,0
19046,0.96370935,1,1
18684,0.6896737,1,1
76852,0.08394238,0,0
34656,0.8764746,1,1
7330,0.83138895,1,1
55305,0.11128937,0,0
53357,0.007683749,0,0
70802,0.018527994,0,0
64734,0.10782111,0,0
71276,0.4437854,0,0
25808,0.99551576,1,1
13037,0.9729591,1,1
29376,0.9294955,1,1
13804,0.7724074,1,1
13511,0.9640728,1,1
81331,0.072500415,0,0
33262,0.118761614,0,1
28870,0.9835976,1,1
79629,0.04738584,0,0
47931,0.113424435,0,0
26880,0.9453382,1,1
50688,0.71547425,1,0
14780,0.9808156,1,1
74897,0.7909341,1,0
33052,0.954085,1,1
4778,0.9063875,1,1
81991,0.028620934,0,0
6508,0.9131592,1,1
4076,0.90218985,1,1
82379,0.021530336,0,0
47651,0.0820568,0,0
24960,0.98825675,1,1
78016,0.028021492,0,0
27992,0.958547,1,1
1518,0.9967044,1,1
17183,0.7080521,1,1
22141,0.9468368,1,1
18366,0.9733096,1,1
16448,0.31559405,0,1
43747,0.04631572,0,0
68645,0.82242215,1,0
36379,0.8405544,1,1
74237,0.22962381,0,0
6887,0.9717003,1,1
6946,0.9942669,1,1
68272,0.4697901,0,0
73789,0.9325444,1,0
58766,0.048572015,0,0
6935,0.7967853,1,1
83139,0.018166859,0,0
47182,0.10975215,0,0
13951,0.97204554,1,1
81954,0.018513976,0,0
22929,0.913798,1,1
63450,0.014690756,0,0
11551,0.9363315,1,1
48300,0.021577796,0,0
26970,0.9920954,1,1
55570,0.06429132,0,0
61313,0.027133636,0,0
51690,0.83359164,1,0
17673,0.9636134,1,1
14400,0.78440386,1,1
63443,0.09367636,0,0
48091,0.1953833,0,0
62656,0.049903683,0,0
16603,0.96137774,1,1
55632,0.30219173,0,0
8494,0.9651288,1,1
12206,0.9529145,1,1
74619,0.013793503,0,0
10216,0.9277528,1,1
7575,0.63299406,1,1
59804,0.055514224,0,0
55628,0.008185556,0,0
57978,0.13155952,0,0
16323,0.9831056,1,1
70395,0.5448699,1,0
52903,0.053578712,0,0
14012,0.9009749,1,1
21699,0.9983997,1,1
83573,0.10793854,0,0
18752,0.9978409,1,1
18880,0.8643898,1,1
25430,0.97284114,1,1
35676,0.9908283,1,1
28695,0.47513387,0,1
58898,0.3162872,0,0
57740,0.3373615,0,0
80776,0.038783465,0,0
15394,0.99085665,1,1
55876,0.09373705,0,0
74483,0.12169407,0,0
66165,0.5692826,1,0
52961,0.11055988,0,0
67540,0.012678319,0,0
6439,0.3899529,0,1
6247,0.8246423,1,1
77723,0.23499055,0,0
14970,0.9589179,1,1
80656,0.12175532,0,0
12798,0.99073595,1,1
82798,0.13187617,0,0
83521,0.15396845,0,0
51239,0.027147343,0,0
1413,0.9059939,1,1
24130,0.836657,1,1
16117,0.9071634,1,1
63435,0.2579447,0,0
41278,0.9118324,1,1
8271,0.99057966,1,1
20581,0.97814584,1,1
75700,0.01224052,0,0
25566,0.38106757,0,1
14733,0.9801626,1,1
67527,0.11817101,0,0
84879,0.024154637,0,0
77576,0.04150226,0,0
15539,0.8383286,1,1
83167,0.0062590176,0,0
23269,0.95090884,1,1
5673,0.940285,1,1
16821,0.83355963,1,1
78632,0.39369598,0,0
59580,0.17055692,0,0
35876,0.074158736,0,1
6093,0.58970636,1,1
16486,0.9107166,1,1
1384,0.9894615,1,1
53743,0.04242679,0,0
73515,0.12608863,0,0
23855,0.9500654,1,1
48593,0.004308318,0,0
68343,0.4076555,0,0
35852,0.9933554,1,1
19213,0.5840406,1,1
75766,0.04622838,0,0
83425,0.026823908,0,0
20822,0.9310955,1,1
50460,0.18454011,0,0
17342,0.82366896,1,1
43629,0.09512798,0,0
56216,0.049903683,0,0
85297,0.045346964,0,0
56715,0.01664564,0,0
7580,0.9504319,1,1
80455,0.06357635,0,0
44849,0.023873696,0,0
22887,0.928287,1,1
52167,0.06830647,0,0
23681,0.6235176,1,1
49996,0.0303571,0,0
19905,0.9284738,1,1
59726,0.016157482,0,0
85353,0.093764514,0,0
31038,0.9889804,1,1
45511,0.43172374,0,0
76973,0.035506584,0,0
57753,0.25209886,0,0
4921,0.7835469,1,1
29311,0.4761122,0,1
9522,0.2885278,0,1
59624,0.1351526,0,0
81969,0.018812144,0,0
82551,0.104034714,0,0
80273,0.1070255,0,0
17686,0.9867736,1,1
2024,0.9822645,1,1
44806,0.02051917,0,0
68322,0.029915614,0,0
48135,0.04779977,0,0
73483,0.28801036,0,0
4512,0.99458224,1,1
6254,0.5243018,1,1
9032,0.9927395,1,1
56071,0.0055310214,0,0
12735,0.98937035,1,1
44277,0.11595512,0,0
21573,0.91868657,1,1
66832,0.025155332,0,0
64176,0.08260409,0,0
24091,0.98761696,1,1
77284,0.012243576,0,0
71265,0.004782314,0,0
34471,0.85204196,1,1
2454,0.9917745,1,1
77777,0.18404986,0,0
53201,0.10197767,0,0
20862,0.67722213,1,1
17799,0.9773555,1,1
76346,0.026973305,0,0
21322,0.9011831,1,1
13014,0.54066014,1,1
19628,0.9984602,1,1
17031,0.98854,1,1
67259,0.19735141,0,0
12675,0.9658314,1,1
50259,0.017974792,0,0
67842,0.6340291,1,0
77499,0.0076679755,0,0
77844,0.07766348,0,0
53080,0.010296768,0,0
42366,0.97887266,1,1
12956,0.7526629,1,1
11618,0.99590504,1,1
52463,0.06921259,0,0
4819,0.83334404,1,1
23321,0.97798526,1,1
14007,0.90983367,1,1
58988,0.08284129,0,0
78991,0.053192496,0,0
19585,0.98079485,1,1
65330,0.014141241,0,0
17557,0.9580689,1,1
57955,0.19744098,0,0
13855,0.763319,1,1
58674,0.40624294,0,0
976,0.99279165,1,1
16797,0.99729544,1,1
68187,0.7790881,1,0
75974,0.76783353,1,0
19920,0.57814807,1,1
71607,0.017901778,0,0
74472,0.075164005,0,0
27015,0.98295397,1,1
5974,0.106263585,0,1
3473,0.8561263,1,1
80955,0.11622903,0,0
45776,0.008301512,0,0
30277,0.89479727,1,1
38425,0.76978815,1,1
41211,0.19271457,0,1
2442,0.8479928,1,1
70248,0.01224052,0,0
43708,0.02444923,0,0
65542,0.021567924,0,0
23091,0.9725577,1,1
43547,0.015317808,0,0
51487,0.013945031,0,0
8246,0.96133995,1,1
75803,0.010165238,0,0
82171,0.014431329,0,0
6188,0.25615585,0,1
51430,0.11475999,0,0
4239,0.91868657,1,1
69658,0.12637503,0,0
1262,0.93863803,1,1
6923,0.9937271,1,1
67810,0.1629425,0,0
72447,0.06701844,0,0
72545,0.006990632,0,0
45052,0.25419104,0,0
2178,0.5640981,1,1
55475,0.64608294,1,0
47395,0.20510176,0,0
74866,0.011785421,0,0
71631,0.05556454,0,0
80968,0.008370881,0,0
9385,0.88329995,1,1
62696,0.18016867,0,0
52928,0.018491136,0,0
3162,0.9052925,1,1
7771,0.9542368,1,1
64088,0.06761595,0,0
27898,0.97068745,1,1
15896,0.75376976,1,1
5235,0.9986358,1,1
46857,0.113199875,0,0
76202,0.19115995,0,0
16883,0.98715544,1,1
67164,0.027484454,0,0
59352,0.11222554,0,0
43292,0.08740497,0,0
75719,0.01842872,0,0
81746,0.04317823,0,0
36664,0.91068757,1,1
22832,0.6992802,1,1
72571,0.009591702,0,0
43756,0.06314625,0,0
79807,0.1986845,0,0
68089,0.031592008,0,0
15453,0.83058304,1,1
7305,0.88581634,1,1
35101,0.8409233,1,1
57752,0.16908637,0,0
30452,0.98340064,1,1
36651,0.9365088,1,1
55960,0.70774746,1,0
59099,0.038875826,0,0
60991,0.12115635,0,0
7314,0.9475027,1,1
68781,0.15423422,0,0
70520,0.007922752,0,0
21763,0.8866949,1,1
12017,0.99492365,1,1
43358,0.016622866,0,0
36688,0.9732267,1,1
81125,0.068289615,0,0
71009,0.011023787,0,0
10009,0.99438006,1,1
48607,0.3002935,0,0
51476,0.021577796,0,0
30695,0.93256277,1,1
21769,0.9074386,1,1
59976,0.51841265,1,0
2885,0.9576908,1,1
16813,0.8080302,1,1
52401,0.04452716,0,0
7167,0.89591986,1,1
21075,0.9916203,1,1
36553,0.91044676,1,1
3944,0.9286842,1,1
20461,0.23110473,0,1
76130,0.009453935,0,0
76024,0.034782458,0,0
11245,0.9916898,1,1
20158,0.74679875,1,1
26841,0.34450457,0,1
81246,0.1667492,0,0
24388,0.9519082,1,1
20090,0.84139127,1,1
1439,0.81150526,1,1
50983,0.17505608,0,0
61395,0.021577796,0,0
66761,0.035271533,0,0
9581,0.9768867,1,1
7295,0.9945257,1,1
3672,0.9311264,1,1
55620,0.037587706,0,0
19549,0.99715436,1,1
36191,0.99417526,1,1
83751,0.0065212697,0,0
73871,0.037627745,0,0
75480,0.014734795,0,0
28312,0.9887438,1,1
40075,0.17971106,0,1
17645,0.9890343,1,1
75622,0.051996347,0,0
61219,0.013870345,0,0
19656,0.29955837,0,1
46303,0.02359558,0,0
71635,0.019556297,0,0
8829,0.95133,1,1
57532,0.1522046,0,0
79533,0.022833634,0,0
17898,0.5357031,1,1
47992,0.02524114,0,0
73103,0.015589155,0,0
66648,0.3353723,0,0
17236,0.95004463,1,1
66785,0.24966963,0,0
71313,0.80142987,1,0
5925,0.93660873,1,1
45807,0.058431108,0,0
65589,0.03902105,0,0
7975,0.95641667,1,1
13086,0.41045558,0,1
2646,0.96543217,1,1
62692,0.020616997,0,0
43296,0.3456128,0,0
6714,0.91542923,1,1
61069,0.30493137,0,0
9476,0.89091384,1,1
85095,0.62618965,1,0
20879,0.8842054,1,1
32782,0.9724044,1,1
47461,0.084128894,0,0
66950,0.3634038,0,0
50782,0.45408025,0,0
44918,0.020185549,0,0
4300,0.59761333,1,1
8528,0.9251701,1,1
46866,0.033984244,0,0
18037,0.86166567,1,1
5175,0.97825485,1,1
49100,0.042465318,0,0
1588,0.98041373,1,1
51532,0.12937255,0,0
3467,0.9938599,1,1
76341,0.59138656,1,0
74462,0.048366796,0,0
42550,0.7693516,1,1
62497,0.078184985,0,0
9308,0.9982482,1,1
82477,0.19683814,0,0
58278,0.059980515,0,0
60172,0.053858794,0,0
64336,0.14625645,0,0
4822,0.97844374,1,1
6301,0.7696176,1,1
72123,0.0505042,0,0
29214,0.9172528,1,1
50960,0.006391018,0,0
42367,0.78188276,1,1
11464,0.42701364,0,1
39774,0.7671701,1,1
52307,0.09067317,0,0
77758,0.21153174,0,0
65522,0.50408447,1,0
18249,0.9956619,1,1
76467,0.018267866,0,0
4042,0.99185926,1,1
45517,0.468069,0,0
48652,0.16966915,0,0
46289,0.008351651,0,0
20982,0.71868396,1,1
5949,0.99666864,1,1
42308,0.9826764,1,1
51706,0.014812772,0,0
5324,0.9779508,1,1
68735,0.031022232,0,0
84902,0.04572835,0,0
17389,0.61137855,1,1
18455,0.9990276,1,1
12711,0.97284114,1,1
54687,0.18938947,0,0
81376,0.16124775,0,0
38759,0.9601131,1,1
47025,0.11997296,0,0
62334,0.052779216,0,0
66042,0.8027599,1,0
73929,0.37966847,0,0
45963,0.15554874,0,0
11285,0.9782315,1,1
46316,0.36975914,0,0
38081,0.9833602,1,1
19573,0.966286,1,1
43098,0.68965703,1,0
56893,0.011522935,0,0
24274,0.34987643,0,1
67227,0.35445946,0,0
7946,0.97953016,1,1
71273,0.018914007,0,0
22514,0.9327079,1,1
32475,0.670498,1,1
51725,0.14559053,0,0
3008,0.85577834,1,1
19439,0.8822854,1,1
8132,0.57223463,1,1
2013,0.9980925,1,1
16326,0.9641545,1,1
20937,0.6818621,1,1
50215,0.022573793,0,0
31791,0.9834757,1,1
30183,0.3345455,0,1
5532,0.9976617,1,1
77739,0.006467812,0,0
11228,0.19645198,0,1
56920,0.025155332,0,0
29490,0.5352062,1,1
3018,0.50855106,1,1
69521,0.01880612,0,0
68607,0.21344294,0,0
17422,0.2004143,0,1
81413,0.042497642,0,0
14343,0.9986203,1,1
7751,0.6621163,1,1
58235,0.85559845,1,0
66756,0.43189445,0,0
75846,0.010495453,0,0
73266,0.007569468,0,0
77415,0.6452821,1,0
34297,0.902535,1,1
80114,0.22010307,0,0
48165,0.6907802,1,0
10258,0.9963619,1,1
53078,0.005450523,0,0
60679,0.064064205,0,0
22590,0.6112122,1,1
68907,0.008496041,0,0
79769,0.099781126,0,0
10181,0.9063359,1,1
85505,0.5211286,1,0
8745,0.21074788,0,1
12110,0.9974624,1,1
47609,0.59913594,1,0
14994,0.6431164,1,1
11678,0.9888996,1,1
48742,0.029501332,0,0
13430,0.595502,1,1
85086,0.09570042,0,0
13075,0.41625363,0,1
35323,0.26112163,0,1
34559,0.591446,1,1
70873,0.1525988,0,0
76611,0.7377087,1,0
241,0.66856843,1,1
6352,0.81443626,1,1
7039,0.6313854,1,1
8590,0.9647111,1,1
73517,0.019337954,0,0
58273,0.6862786,1,0
54677,0.027113233,0,0
76979,0.022444976,0,0
79864,0.027827693,0,0
26810,0.8493267,1,1
62206,0.19776566,0,0
60972,0.06921259,0,0
17076,0.98305756,1,1
41442,0.5892785,1,1
44784,0.020318357,0,0
66570,0.93841827,1,0
24239,0.95913893,1,1
5078,0.9919292,1,1
76380,0.019144375,0,0
14546,0.98883224,1,1
63841,0.019567546,0,0
69388,0.056810528,0,0
5408,0.6050659,1,1
48894,0.018824052,0,0
14543,0.6630603,1,1
73432,0.07908801,0,0
45320,0.052357525,0,0
37933,0.94048613,1,1
74317,0.106964536,0,0
10101,0.9174042,1,1
14067,0.35275042,0,1
72256,0.020498825,0,0
7738,0.98313266,1,1
26480,0.9798921,1,1
45831,0.037228163,0,0
35299,0.9365735,1,1
79757,0.09813037,0,0
44709,0.028687673,0,0
13191,0.9237279,1,1
36775,0.99298793,1,1
16406,0.9590023,1,1
51204,0.048366796,0,0
63772,0.046255484,0,0
57783,0.106890626,0,0
67986,0.031923875,0,0
30316,0.52466017,1,1
18533,0.9814176,1,1
5075,0.98893553,1,1
62923,0.20829621,0,0
65154,0.0775725,0,0
19928,0.98126936,1,1
11200,0.87153256,1,1
68617,0.011105253,0,0
50988,0.1243692,0,0
43156,0.15163867,0,0
23232,0.9515212,1,1
46084,0.032343086,0,0
17250,0.9405445,1,1
18122,0.9984835,1,1
10932,0.99034965,1,1
8847,0.9753969,1,1
56500,0.069757275,0,0
12790,0.9722502,1,1
16278,0.9255369,1,1
18163,0.92872083,1,1
15791,0.8822609,1,1
20446,0.8845183,1,1
78030,0.22705375,0,0
5095,0.9795593,1,1
1474,0.98652786,1,1
64866,0.039850596,0,0
1511,0.9145769,1,1
72146,0.019567546,0,0
20191,0.8945823,1,1
49895,0.05887385,0,0
2241,0.9878577,1,1
77597,0.19012873,0,0
55060,0.10782111,0,0
2961,0.33802637,0,1
30591,0.26951352,0,1
38169,0.98659897,1,1
1107,0.9287059,1,1
7594,0.8675714,1,1
53031,0.0032487481,0,0
34114,0.99434847,1,1
61232,0.105885796,0,0
19317,0.7421983,1,1
59118,0.1228204,0,0
14496,0.781236,1,1
16928,0.74783945,1,1
13656,0.8327518,1,1
18917,0.27364758,0,1
80638,0.13548733,0,0
2145,0.8921455,1,1
83466,0.048216537,0,0
73192,0.17245615,0,0
14253,0.94224906,1,1
63948,0.03853837,0,0
44251,0.52888566,1,0
53268,0.6869163,1,0
37706,0.9261927,1,1
8131,0.9694642,1,1
66226,0.0340781,0,0
50648,0.018313164,0,0
65864,0.18514706,0,0
31945,0.96252376,1,1
1273,0.86291736,1,1
13875,0.99261206,1,1
67420,0.017303063,0,0
2323,0.9827461,1,1
59478,0.0077948873,0,0
36774,0.91100216,1,1
67947,0.015791519,0,0
25193,0.7514517,1,1
62391,0.03491314,0,0
70983,0.28569037,0,0
48912,0.19290528,0,0
65752,0.15368883,0,0
70307,0.15563764,0,0
21453,0.8375659,1,1
24368,0.8919949,1,1
82740,0.009553487,0,0
35742,0.99714154,1,1
57647,0.19887483,0,0
77820,0.019567546,0,0
48900,0.10028949,0,0
54804,0.12739705,0,0
79278,0.029243793,0,0
11686,0.273261,0,1
8934,0.94287837,1,1
61081,0.015462508,0,0
61255,0.0474816,0,0
85069,0.029720163,0,0
50905,0.5048164,1,0
42870,0.96043223,1,1
75237,0.0058507957,0,0
71048,0.72287035,1,0
58399,0.022493834,0,0
9717,0.6405342,1,1
69625,0.028620934,0,0
71683,0.14387146,0,0
52841,0.006619026,0,0
32847,0.88393867,1,1
2183,0.8867272,1,1
41987,0.7593108,1,1
10442,0.9834578,1,1
17004,0.4464231,0,1
77420,0.08044088,0,0
51969,0.106890626,0,0
64848,0.8239501,1,0
60824,0.104034714,0,0
52788,0.024999792,0,0
14512,0.949413,1,1
68293,0.2288631,0,0
75805,0.58650655,1,0
71326,0.45804015,0,0
17228,0.47207093,0,1
63070,0.69641006,1,0
25864,0.7414475,1,1
19649,0.46690217,0,1
26886,0.9764164,1,1
1270,0.6672935,1,1
2633,0.681474,1,1
66321,0.05463616,0,0
25093,0.92369074,1,1
14724,0.960082,1,1
40995,0.58228076,1,1
27799,0.9748881,1,1
72959,0.61706865,1,0
82362,0.33907613,0,0
28606,0.9741397,1,1
23913,0.7486605,1,1
3609,0.9228678,1,1
51415,0.23254,0,0
57704,0.015675725,0,0
33511,0.12646003,0,1
78338,0.03105647,0,0
2014,0.97514594,1,1
53721,0.08724782,0,0
15200,0.616483,1,1
16283,0.90221673,1,1
9752,0.9941354,1,1
47860,0.013843083,0,0
30068,0.9716125,1,1
2902,0.9742857,1,1
63867,0.17671104,0,0
7750,0.8263934,1,1
36921,0.9702028,1,1
75381,0.032343086,0,0
60233,0.17994614,0,0
3822,0.18764792,0,1
6879,0.99494404,1,1
66606,0.09705704,0,0
83114,0.021049881,0,0
19642,0.997547,1,1
60655,0.32012492,0,0
68567,0.027944747,0,0
65936,0.09923782,0,0
64362,0.014242817,0,0
23123,0.97532165,1,1
32878,0.9580561,1,1
16216,0.99052024,1,1
82576,0.934738,1,0
77560,0.4464301,0,0
64788,0.62998515,1,0
26182,0.7510484,1,1
45258,0.009766309,0,0
11114,0.9161784,1,1
35290,0.6307025,1,1
4186,0.7423084,1,1
59694,0.02276657,0,0
52719,0.7314606,1,0
18998,0.98618233,1,1
61719,0.053566538,0,0
84375,0.058808368,0,0
14378,0.9691337,1,1
54201,0.019697092,0,0
45285,0.1841877,0,0
71679,0.39960545,0,0
72275,0.03940037,0,0
8773,0.909664,1,1
22709,0.8563953,1,1
55347,0.03290926,0,0
39214,0.9969502,1,1
39663,0.9943581,1,1
45679,0.047727775,0,0
43463,0.011091307,0,0
81743,0.24100801,0,0
28909,0.9707846,1,1
40818,0.4513517,0,1
53701,0.10658443,0,0
63741,0.63518393,1,0
62122,0.019037217,0,0
72002,0.18971892,0,0
61077,0.12173615,0,0
17748,0.9984769,1,1
44986,0.10670098,0,0
40798,0.9307079,1,1
3064,0.9853681,1,1
81898,0.0246242,0,0
24156,0.9973459,1,1
35564,0.9572414,1,1
43870,0.94642794,1,0
40568,0.24527697,0,1
46042,0.07981736,0,0
73020,0.2994782,0,0
64470,0.6458588,1,0
82077,0.20449573,0,0
2148,0.43999997,0,1
2897,0.9777763,1,1
80421,0.04741982,0,0
45001,0.09672781,0,0
59049,0.6079669,1,0
80694,0.14924006,0,0
771,0.98388124,1,1
65939,0.10527526,0,0
14133,0.9657468,1,1
1320,0.52846235,1,1
36839,0.9852012,1,1
6194,0.98612463,1,1
35473,0.3653966,0,1
81266,0.112045355,0,0
14225,0.99261755,1,1
55737,0.03707656,0,0
37308,0.95095897,1,1
46155,0.11860335,0,0
22366,0.971892,1,1
40558,0.42480633,0,1
12165,0.9983046,1,1
4940,0.99378186,1,1
19394,0.7500148,1,1
82887,0.17057563,0,0
25143,0.97071046,1,1
26864,0.9687492,1,1
10090,0.9780677,1,1
46356,0.21501867,0,0
40577,0.9453657,1,1
44832,0.10593166,0,0
9186,0.6991204,1,1
717,0.9876472,1,1
43783,0.39070114,0,0
35020,0.9824934,1,1
61875,0.016391166,0,0
26719,0.46366316,0,1
515,0.94876593,1,1
81588,0.049903683,0,0
20400,0.82758886,1,1
47985,0.01987763,0,0
73923,0.13003209,0,0
45138,0.053573802,0,0
68385,0.013550442,0,0
62518,0.025132658,0,0
22993,0.96598715,1,1
30157,0.3107803,0,1
34846,0.98369294,1,1
52729,0.024921209,0,0
78518,0.012846642,0,0
23641,0.3337836,0,1
55343,0.07585415,0,0
83906,0.022441462,0,0
17148,0.7257905,1,1
38194,0.9973677,1,1
80365,0.012562494,0,0
57742,0.007706393,0,0
84125,0.13985187,0,0
65416,0.55132884,1,0
52110,0.029078424,0,0
51878,0.011369361,0,0
49180,0.028776722,0,0
295,0.995095,1,1
2385,0.7377695,1,1
38276,0.5891429,1,1
81654,0.01000534,0,0
32259,0.30594906,0,1
16396,0.9314532,1,1
58983,0.044382848,0,0
81959,0.5928433,1,0
15718,0.7820558,1,1
24516,0.7987765,1,1
80104,0.043288164,0,0
55031,0.4933588,0,0
81629,0.43199825,0,0
3076,0.9591144,1,1
14148,0.9877632,1,1
41273,0.99395484,1,1
52348,0.005693946,0,0
16694,0.97146577,1,1
27779,0.97781223,1,1
12915,0.99243414,1,1
5900,0.903509,1,1
34359,0.76295197,1,1
69570,0.12758243,0,0
2298,0.934135,1,1
10697,0.84165084,1,1
19564,0.624462,1,1
31134,0.98807997,1,1
17254,0.895954,1,1
5940,0.9980782,1,1
27187,0.8306659,1,1
31801,0.98214716,1,1
40472,0.9875646,1,1
50613,0.08914013,0,0
11620,0.88555247,1,1
39907,0.16777602,0,1
71499,0.32588935,0,0
30247,0.99046576,1,1
48036,0.05556454,0,0
84079,0.2588134,0,0
80985,0.2135617,0,0
64924,0.09681751,0,0
63292,0.075758345,0,0
82990,0.2489826,0,0
70259,0.18518353,0,0
58622,0.021916904,0,0
29912,0.80277556,1,1
46030,0.8870465,1,0
69441,0.057378028,0,0
11060,0.71343035,1,1
36403,0.94682026,1,1
78927,0.13869025,0,0
